,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198
714,1013,1001,1290,415,1001,180,260,490,1290,1948,415,180,949,1033,1948,1001,1590,1276,1948,557,1590,1033,635,1290,1001,1290,1948,180,949,1033,1033,557,1001,1276,1290,102,1033,490,102,1013,557,415,415,635,415,1013,949,260,635,260,1290,1276,635,1013,1948,1013,1590,1001,557,260,1948,1948,1033,1948,635,1001,490,1001,102,1290,1013,415,260,949,1948,180,180,1001,1001,102,1290,102,1590,1290,1276,557,1948,949,949,1276,180,557,1590,635,1013,1013,1290,1948,557,1033,1276.0,1290.0,1001.0,102.0,1001.0,415.0,1033.0,180.0,1001.0,949.0,180.0,1013.0,1033.0,260.0,1033.0,557.0,490.0,490.0,635.0,949.0,949.0,1948.0,490.0,415.0,635.0,180.0,949.0,949.0,260.0,557.0,949.0,1290.0,490.0,102.0,1033.0,1290.0,1276.0,1276.0,1013.0,1001.0,1290.0,260.0,1013.0,102.0,1290.0,949.0,180.0,1013.0,1590.0,557.0,102.0,1948.0,557.0,180.0,260.0,1948.0,180.0,102.0,1590.0,1290.0,1013.0,180.0,1033.0,1290.0,102.0,635.0,1276.0,1590.0,1033.0,1590.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
715,1829,1282,1628,1206,1709,1829,1628,1206,1892,1628,810,1709,1709,1225,1206,1225,1628,1829,1026,1628,1026,1026,1225,1026,1628,1892,1225,1628,1628,1812,1225,1829,1709,1829,810,1892,1829,1829,1534,1892,1026,1829,1628,1225,1282,1534,1812,1892,1628,1628,1812,1709,1812,810,1829,1282,1026,810,1829,1892,1892,1225,810,810,1026,810,1206,1812,1628,1829,1829,810,1829,1892,1282,1812,1892,1026,1282,1892,810,1628,1628,1026,810,1206,1534,1628,1225,1282,1829,1812,1225,1225,1812,1534,810,1709,1812,1709,1628.0,1709.0,1225.0,1812.0,1225.0,1026.0,1892.0,1026.0,1206.0,1829.0,1709.0,1829.0,1892.0,1628.0,1812.0,1892.0,1829.0,1829.0,1628.0,1206.0,1225.0,1206.0,1026.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
716,584,220,411,1779,1318,1711,815,568,1135,385,1779,1711,1838,1779,1318,1779,1470,1318,1336,1336,1318,220,1135,1596,1779,1838,1382,815,385,1711,411,385,1838,385,815,1838,1135,1336,584,568,411,1382,568,220,385,1711,1596,1470,220,1838,1135,1596,411,1382,385,1135,385,411,1318,220,1596,584,1596,220,1470,1135,1382,568,220,385,411,1470,1779,1382,220,1596,1838,1382,1779,1596,1711,815,1779,815,1318,1336,1318,220,220,1838,411,568,584,1318,1382,1135,1779,1336,1779,411,815.0,584.0,385.0,220.0,1382.0,1318.0,1838.0,1382.0,568.0,584.0,1382.0,1596.0,1336.0,1711.0,815.0,584.0,1336.0,1135.0,1596.0,1382.0,1711.0,1779.0,1711.0,1382.0,1135.0,815.0,1779.0,220.0,1596.0,568.0,584.0,385.0,1336.0,220.0,1711.0,220.0,1336.0,220.0,1382.0,815.0,220.0,1336.0,568.0,220.0,385.0,1336.0,815.0,220.0,584.0,1470.0,1336.0,385.0,411.0,1318.0,1711.0,385.0,411.0,1838.0,584.0,1336.0,1135.0,568.0,385.0,1318.0,568.0,385.0,1470.0,1135.0,1779.0,220.0,411.0,1318.0,568.0,1382.0,584.0,411.0,1318.0,815.0,815.0,385.0,1779.0,1135.0,1838.0,1711.0,815.0,,,,,,,,,,,,,,
717,1118,633,1692,795,428,1565,1789,549,428,1789,1692,1565,1375,795,1118,1565,1118,633,428,428,1100,1118,549,1375,1100,1789,428,1789,795,1375,1692,1393,1565,1375,428,1692,428,1625,1565,1714,795,428,633,428,428,1714,633,1375,1692,1393,1118,1375,1565,428,1625,1375,1625,1789,428,428,1393,1864,1625,1625,1625,1789,428,1565,1692,795,549,1789,795,1714,1789,1789,1100,1789,633,1789,1100,1393,1100,428,1864,428,633,1692,1692,633,795,1565,1692,1118,1789,1692,795,1100,549,1393,633.0,549.0,1565.0,1789.0,1100.0,1565.0,1714.0,549.0,1789.0,633.0,1375.0,1789.0,795.0,1375.0,549.0,1118.0,1864.0,1789.0,1692.0,1692.0,1714.0,1393.0,1118.0,1789.0,1375.0,1625.0,633.0,428.0,1100.0,633.0,1692.0,1393.0,1625.0,1692.0,1393.0,1393.0,1118.0,1625.0,1789.0,795.0,1100.0,428.0,1692.0,549.0,1864.0,1714.0,428.0,1692.0,1714.0,549.0,1565.0,1864.0,1100.0,428.0,549.0,1864.0,1100.0,1625.0,1375.0,1625.0,1393.0,1625.0,1714.0,1864.0,549.0,1393.0,428.0,1375.0,633.0,1565.0,1714.0,1692.0,1375.0,1789.0,1692.0,1692.0,1864.0,1375.0,1789.0,1864.0,795.0,1393.0,428.0,1864.0,549.0,549.0,633.0,549.0,,,,,,,,,,,
718,1004,847,662,117,847,1705,701,933,690,327,1892,327,690,1585,662,626,690,1892,933,701,662,1597,626,847,1004,1004,1484,933,933,1484,1484,690,1484,117,626,117,933,933,117,327,626,1705,626,1892,1585,1585,1597,690,690,1892,327,1585,1705,1585,327,1585,327,1585,1585,117,1585,626,626,626,1797,1004,1585,1484,662,1585,847,1585,117,327,1585,327,626,933,626,327,327,1705,626,1705,626,1597,690,690,117,1597,933,117,690,327,1004,701,117,1797,1797,1585,1892.0,1585.0,327.0,690.0,1004.0,662.0,1705.0,690.0,327.0,1484.0,933.0,847.0,933.0,117.0,1585.0,933.0,626.0,933.0,1004.0,1597.0,1004.0,1705.0,662.0,1585.0,662.0,1597.0,1004.0,1892.0,847.0,1585.0,1892.0,1892.0,117.0,662.0,1585.0,1585.0,933.0,117.0,1597.0,662.0,701.0,1585.0,701.0,626.0,117.0,1004.0,117.0,626.0,1892.0,701.0,1597.0,1585.0,626.0,327.0,690.0,662.0,1797.0,1585.0,701.0,327.0,701.0,662.0,1484.0,662.0,690.0,690.0,1892.0,1597.0,662.0,847.0,1797.0,847.0,1892.0,1585.0,933.0,,,,,,,,,,,,,,,,,,,,,,,,
719,1777,1547,287,994,185,287,295,287,770,1628,1312,185,1678,535,846,770,185,1838,1312,820,1963,1085,1678,185,1777,1112,1112,882,820,535,1678,535,1628,1157,846,185,1157,1085,1157,1628,1085,1628,1312,882,1157,185,1777,1112,185,1777,820,1678,994,846,770,994,846,1312,1963,994,287,846,1963,1312,1312,1085,1312,994,846,846,1678,1963,295,1112,1157,994,1157,295,1312,1628,535,846,1678,846,185,1628,535,994,1963,1157,1678,1777,287,770,1085,1312,1547,1678,994,846,1963.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
720,295,1488,1491,1901,454,330,295,1488,295,1965,1038,1965,295,454,1549,1491,1038,330,330,1488,1965,330,1038,330,1491,1491,1549,330,1549,112,1965,1488,112,1038,1901,330,1491,295,1901,1549,1549,1901,295,318,1549,112,1038,454,454,1015,295,1491,454,1549,1488,112,1901,1038,112,1549,1015,1491,1901,1549,1965,1491,1038,1488,454,1901,1488,1038,1901,330,454,1901,330,454,454,112,1901,330,330,1901,454,318,1488,1038,1901,1015,318,454,454,330,1015,1488,112,1015,1038,1901,318.0,1901.0,295.0,1965.0,1491.0,454.0,318.0,1901.0,330.0,1491.0,454.0,330.0,1038.0,1549.0,318.0,1038.0,1549.0,1491.0,1491.0,318.0,1015.0,318.0,318.0,330.0,1015.0,295.0,318.0,1549.0,112.0,1488.0,1965.0,1488.0,1491.0,1901.0,295.0,318.0,454.0,1015.0,1488.0,330.0,1965.0,318.0,295.0,1549.0,1965.0,1901.0,330.0,1488.0,318.0,1038.0,1965.0,1965.0,1549.0,112.0,1491.0,1491.0,1491.0,1965.0,1491.0,112.0,454.0,330.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
721,631,191,1633,1633,859,365,1802,1640,191,15,709,631,631,15,1802,15,1918,1767,1640,1669,1669,1669,354,709,1669,859,354,1918,365,580,709,631,631,859,709,1669,365,859,580,191,859,1633,1633,859,1767,100,1669,100,631,859,1767,859,1640,1633,1918,1802,1918,859,1767,354,709,1633,1918,1802,1767,1767,1669,631,859,354,354,709,580,859,365,1802,709,354,15,100,1633,354,100,631,580,1633,1767,354,1802,15,631,365,1669,1640,1640,1802,1640,1767,1802,365,100.0,709.0,365.0,365.0,859.0,354.0,1640.0,580.0,1767.0,191.0,1640.0,1767.0,191.0,1918.0,580.0,631.0,191.0,859.0,580.0,859.0,1802.0,1633.0,580.0,354.0,631.0,859.0,354.0,365.0,15.0,354.0,1802.0,354.0,1802.0,354.0,354.0,709.0,859.0,1767.0,100.0,354.0,580.0,1918.0,354.0,191.0,1918.0,631.0,1640.0,631.0,100.0,191.0,191.0,1767.0,1669.0,1640.0,191.0,365.0,859.0,859.0,354.0,365.0,15.0,191.0,859.0,1802.0,1802.0,354.0,1633.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
722,448,1947,1093,748,1176,1093,1047,448,1093,704,1816,1093,448,1732,1816,1093,448,276,1732,748,1093,748,1176,1947,448,1732,1176,1816,748,1176,704,704,1947,1093,1732,276,1093,1732,276,1047,1732,748,1093,276,1947,1947,1816,276,1176,704,448,704,1047,748,448,1047,1816,704,276,704,1093,1732,276,1816,748,1093,1093,1816,704,1093,1732,1816,1816,748,276,1093,1732,1176,1947,1093,748,448,1093,1176,748,1816,1176,748,1176,1732,1176,276,1816,1176,276,1047,704,276,1176,448,276.0,1047.0,1732.0,704.0,704.0,1947.0,276.0,1093.0,1947.0,704.0,748.0,1816.0,276.0,1816.0,276.0,1816.0,1947.0,1047.0,276.0,1176.0,1816.0,448.0,1947.0,1732.0,704.0,704.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
723,1122,243,26,1122,180,570,243,1319,1319,570,1122,1086,243,1319,243,180,1039,403,243,570,243,1086,1122,243,1086,1319,403,26,424,1319,180,1122,1039,1319,1122,424,243,570,570,1039,1086,403,180,424,570,424,243,180,1122,1319,1039,1122,1039,26,243,403,403,1039,243,403,403,26,243,403,570,180,570,180,1039,570,1039,403,243,1319,1086,1086,403,180,26,180,570,424,1319,1122,1086,26,26,180,180,1086,243,403,1086,1122,403,26,570,1319,1086,26,1086.0,403.0,1122.0,243.0,243.0,570.0,1122.0,403.0,1086.0,1319.0,26.0,570.0,570.0,26.0,570.0,26.0,26.0,1086.0,1319.0,180.0,243.0,26.0,403.0,1086.0,403.0,243.0,243.0,180.0,1086.0,1122.0,1086.0,1122.0,570.0,1086.0,424.0,26.0,1319.0,424.0,424.0,180.0,26.0,180.0,1122.0,1319.0,570.0,1086.0,1122.0,403.0,243.0,570.0,1039.0,1039.0,1319.0,180.0,26.0,424.0,403.0,1122.0,243.0,180.0,1086.0,180.0,26.0,26.0,1122.0,1122.0,1039.0,570.0,26.0,403.0,424.0,424.0,1039.0,26.0,1039.0,570.0,570.0,243.0,243.0,1122.0,570.0,1122.0,570.0,1039.0,1039.0,180.0,180.0,424.0,1039.0,424.0,1319.0,26.0,1039.0,243.0,1122.0,1319.0,1086.0,403.0,1122.0
724,1668,1179,1217,810,257,1217,1650,1179,257,1217,1677,1715,326,811,810,1650,1650,1677,1217,810,811,811,811,257,1715,257,1715,257,811,565,1217,257,810,1217,810,565,810,811,810,810,565,1677,257,326,1668,1668,1715,1668,565,1179,1179,257,811,1179,326,811,1650,810,811,326,1650,1677,1650,1715,811,565,257,1677,811,1715,1179,1677,257,257,1677,1715,326,1217,811,1650,257,1668,1650,1650,1650,810,257,257,1668,257,326,1677,1677,810,326,811,565,565,1677,1217,326.0,326.0,1668.0,257.0,326.0,565.0,257.0,1650.0,1650.0,811.0,1179.0,565.0,1179.0,1179.0,1217.0,1668.0,811.0,1668.0,257.0,565.0,1677.0,810.0,326.0,1217.0,810.0,1668.0,1668.0,257.0,565.0,1217.0,565.0,1715.0,1677.0,1217.0,811.0,1650.0,811.0,810.0,1715.0,1715.0,1677.0,1668.0,1179.0,1677.0,1715.0,1650.0,565.0,1677.0,565.0,1668.0,326.0,1650.0,1179.0,326.0,257.0,811.0,1650.0,1677.0,565.0,1650.0,811.0,1650.0,326.0,811.0,810.0,1650.0,257.0,810.0,565.0,1668.0,1650.0,1217.0,565.0,565.0,1677.0,1677.0,1715.0,1650.0,,,,,,,,,,,,,,,,,,,,,
725,1446,1201,672,35,780,672,35,710,1048,367,1038,1201,337,1535,352,337,337,198,1038,1689,90,710,90,367,367,1535,1535,1535,352,1038,90,352,325,1048,1379,1689,90,1689,35,542,35,1379,1446,325,352,542,198,780,90,337,90,367,367,1379,337,1689,325,710,1038,1535,352,352,367,367,1048,542,542,1048,367,886,337,672,1535,886,1379,886,325,198,1201,542,1201,198,198,1201,1535,1379,780,352,367,35,672,886,337,1379,367,710,1446,367,542,886,352.0,325.0,35.0,672.0,886.0,90.0,672.0,90.0,1048.0,1558.0,325.0,710.0,710.0,1201.0,1379.0,1689.0,1689.0,1201.0,780.0,1379.0,90.0,780.0,1535.0,35.0,337.0,1689.0,710.0,337.0,352.0,352.0,1201.0,337.0,198.0,352.0,337.0,1048.0,1558.0,780.0,337.0,780.0,35.0,1048.0,35.0,886.0,1446.0,780.0,1535.0,35.0,90.0,352.0,1201.0,1689.0,35.0,1558.0,542.0,1446.0,886.0,542.0,542.0,542.0,886.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
726,1894,87,1378,1873,87,1094,1378,398,965,1873,1378,67,398,398,1825,965,1873,87,1894,1587,398,1968,1968,1094,964,67,1968,398,87,1968,1587,1968,1184,965,1587,1825,1378,1894,964,965,1873,1968,1094,964,1451,1451,1378,1451,67,1968,1094,1873,1378,965,1894,1894,67,1894,965,1184,1968,1184,1825,1968,87,1894,1873,1894,87,992,1894,964,1968,964,67,1094,965,1873,1378,1451,1587,1873,1378,1184,1094,1378,87,67,1184,992,1894,992,1587,67,965,1873,67,1451,1184,1451,1873.0,1184.0,964.0,1451.0,67.0,1184.0,1184.0,1451.0,965.0,87.0,1378.0,398.0,1184.0,1094.0,1825.0,1587.0,1825.0,1825.0,964.0,965.0,1894.0,1587.0,398.0,965.0,1894.0,398.0,1894.0,1587.0,1184.0,1184.0,1094.0,992.0,398.0,965.0,398.0,1873.0,1378.0,398.0,1451.0,1184.0,1894.0,1378.0,1451.0,1894.0,1825.0,1825.0,67.0,1094.0,964.0,1378.0,1894.0,965.0,67.0,398.0,1825.0,965.0,1094.0,1094.0,398.0,1184.0,1873.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
727,280,1846,1390,1925,333,804,280,804,333,1695,1390,1495,1495,1495,919,712,972,972,1390,1925,804,919,333,1512,1846,874,280,712,972,804,874,919,514,1389,712,1389,1695,919,1695,1846,280,1846,874,1846,1389,1695,345,1846,1695,972,1846,1925,972,874,1495,1390,874,712,280,345,345,1846,1925,333,874,1512,514,1390,1695,804,345,333,280,1846,972,1846,1495,1389,1925,1695,804,1389,345,1512,280,874,1512,1846,1925,1390,1846,919,1695,874,1512,1390,345,1695,1495,972,919.0,1846.0,919.0,1925.0,1390.0,1925.0,280.0,1389.0,712.0,1389.0,514.0,919.0,1390.0,345.0,874.0,712.0,1695.0,874.0,1390.0,972.0,1925.0,1512.0,280.0,514.0,874.0,1495.0,1495.0,333.0,874.0,712.0,345.0,712.0,1495.0,919.0,280.0,345.0,1495.0,1389.0,1512.0,1389.0,333.0,345.0,1846.0,1846.0,1512.0,919.0,874.0,1495.0,1390.0,1495.0,345.0,712.0,919.0,874.0,1495.0,972.0,1695.0,1512.0,1389.0,1512.0,712.0,1925.0,712.0,333.0,804.0,345.0,919.0,1389.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
728,1017,639,639,1385,1444,238,270,816,757,1017,366,639,786,238,238,1444,1385,270,757,1864,786,15,270,270,210,1385,816,1017,786,210,210,520,210,757,366,1385,1385,366,1017,1864,1444,210,786,210,816,786,15,1385,15,1444,816,210,639,366,786,15,238,1864,1864,1017,270,816,639,1864,270,270,1864,210,270,520,639,1864,786,366,238,639,786,1444,639,238,1017,270,1385,520,1864,786,757,520,639,639,1017,210,520,786,757,1444,520,1017,816,816,1444.0,1864.0,15.0,238.0,757.0,15.0,816.0,1864.0,1444.0,1385.0,1444.0,366.0,1385.0,1385.0,757.0,238.0,1385.0,1444.0,238.0,270.0,1444.0,1864.0,1864.0,520.0,1385.0,1385.0,757.0,1864.0,786.0,1864.0,238.0,1444.0,1864.0,15.0,757.0,757.0,15.0,1385.0,520.0,1444.0,1864.0,1385.0,786.0,639.0,1017.0,15.0,520.0,816.0,1017.0,520.0,786.0,786.0,238.0,786.0,210.0,1017.0,210.0,816.0,270.0,1017.0,1017.0,520.0,1017.0,1444.0,210.0,238.0,270.0,366.0,270.0,366.0,639.0,1444.0,816.0,210.0,270.0,1385.0,15.0,270.0,786.0,1444.0,786.0,1444.0,816.0,15.0,520.0,366.0,520.0,210.0,1864.0,520.0,,,,,,,,,
729,292,185,422,1204,1204,370,1132,370,96,418,96,418,538,370,422,431,370,418,1542,185,1333,1542,1132,538,185,370,1333,431,96,96,1132,1204,96,418,418,538,422,401,1132,370,1333,418,370,418,1333,292,370,292,1132,21,370,1333,401,422,1542,422,370,422,1132,1132,1204,401,422,422,370,96,401,96,1542,422,1333,96,21,1204,538,96,422,431,1542,21,401,1333,185,422,431,418,431,370,401,21,418,418,96,292,538,538,1132,185,370,96,292.0,1542.0,1333.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
730,1977,1974,1800,282,206,1800,1990,1977,1800,510,206,1703,510,1990,1380,206,1380,1839,1344,661,1990,510,661,1977,711,1380,282,711,1990,1344,711,1990,206,206,1703,661,1977,1974,510,1974,1974,1990,661,711,398,510,1380,1380,510,1380,1800,1974,398,1800,510,711,1703,206,661,1800,282,1990,510,1977,1977,1990,1990,282,1380,1344,1839,1800,1344,1974,282,206,1380,282,1990,1974,1344,1703,711,206,1800,206,206,206,1344,1703,1990,398,711,1839,1703,398,1380,661,1344,1344,206.0,1703.0,510.0,1839.0,1839.0,1990.0,1839.0,661.0,1977.0,1839.0,206.0,661.0,1977.0,1977.0,661.0,206.0,1839.0,661.0,711.0,1800.0,282.0,1703.0,661.0,1990.0,1703.0,1977.0,282.0,1839.0,1974.0,398.0,1703.0,661.0,1977.0,661.0,510.0,1839.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
731,388,1727,1622,988,68,1727,490,290,396,831,1622,988,1622,1727,1622,1232,396,490,490,1622,290,831,1622,290,826,1921,388,68,988,1727,1622,1727,1464,1464,290,1622,1727,831,988,68,988,1921,988,290,1727,290,396,396,388,68,388,1232,1727,1232,1921,988,68,68,396,68,490,1921,68,396,1727,1727,826,490,490,396,1622,1464,1921,490,988,388,988,826,396,1464,396,1727,1464,988,1622,988,1727,396,1232,396,290,290,1232,988,1232,826,988,396,826,831,396.0,1232.0,388.0,988.0,1921.0,388.0,988.0,396.0,988.0,396.0,826.0,1727.0,490.0,988.0,1921.0,1232.0,396.0,290.0,68.0,1727.0,68.0,988.0,1622.0,290.0,831.0,388.0,826.0,831.0,388.0,290.0,826.0,988.0,1727.0,388.0,831.0,988.0,68.0,831.0,831.0,68.0,1232.0,988.0,1727.0,68.0,1921.0,1622.0,1232.0,388.0,988.0,1622.0,490.0,1727.0,290.0,68.0,1232.0,988.0,290.0,290.0,490.0,988.0,490.0,68.0,388.0,988.0,1232.0,1232.0,831.0,396.0,490.0,388.0,1622.0,396.0,388.0,1727.0,826.0,1727.0,1727.0,396.0,490.0,988.0,68.0,1727.0,1727.0,988.0,826.0,68.0,1921.0,490.0,68.0,1622.0,68.0,68.0,,,,,,,
732,110,865,241,197,110,1528,904,601,400,1318,904,197,241,1917,1286,1617,1617,1617,400,1098,1098,1098,601,1098,110,1286,110,241,1528,1098,1617,601,400,1318,904,1617,601,1286,1098,1917,1098,1098,1917,601,904,241,1318,110,601,865,241,1318,1098,1286,1098,1917,1917,1318,1528,197,1917,110,904,1318,601,1286,1917,110,400,1318,601,400,400,241,110,1318,1917,197,1528,110,1098,400,1286,1617,1917,241,241,601,110,1286,1098,1617,400,601,865,1617,1098,241,1098,197,1318.0,601.0,1528.0,865.0,197.0,110.0,110.0,601.0,1917.0,241.0,197.0,1617.0,241.0,865.0,241.0,1528.0,110.0,1286.0,1098.0,1617.0,241.0,1286.0,241.0,1318.0,1917.0,400.0,400.0,1528.0,601.0,1917.0,1286.0,1617.0,865.0,904.0,1098.0,1617.0,865.0,601.0,904.0,400.0,904.0,1617.0,904.0,110.0,197.0,601.0,197.0,241.0,601.0,1098.0,1318.0,904.0,1286.0,904.0,1098.0,1528.0,1318.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
733,578,1984,890,1707,578,215,578,1776,1984,1984,1776,24,890,387,1539,1707,1776,1984,1381,1776,890,1381,24,1776,241,215,1381,1381,241,387,387,387,1776,578,24,241,215,890,1707,890,1685,1984,82,241,578,1707,1381,82,24,890,1707,1984,1984,1685,1776,1381,1539,215,890,1381,1685,1539,1984,1539,241,241,1685,24,24,1707,1776,1984,1776,1707,82,890,24,1381,890,1539,1381,1685,82,1685,1685,215,241,82,387,1685,1776,1381,387,387,578,1707,1539,578,24,215,387.0,387.0,1984.0,387.0,1539.0,1984.0,387.0,1539.0,1707.0,241.0,387.0,215.0,1685.0,241.0,1685.0,1776.0,82.0,890.0,241.0,1707.0,387.0,1685.0,241.0,1776.0,1776.0,387.0,82.0,82.0,24.0,1984.0,1381.0,82.0,1381.0,1984.0,890.0,1685.0,241.0,1685.0,241.0,1707.0,241.0,1685.0,578.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
734,1180,965,1599,409,1775,1775,1180,965,1757,1599,101,1106,101,293,293,1639,1180,1106,101,1639,30,1639,1757,1775,1775,30,293,517,1757,637,965,1180,1775,409,965,1106,1775,1775,30,517,293,51,1599,1639,30,1775,749,409,1639,409,1639,749,965,517,51,293,1180,517,51,637,517,101,1599,1180,409,101,30,1599,1757,1639,1557,517,1639,749,1599,1757,749,517,1757,1557,409,1599,1599,1557,1557,1639,293,1757,1757,293,517,1599,293,1557,101,637,409,51,749,1106,1106.0,101.0,965.0,1757.0,965.0,1599.0,637.0,1775.0,1757.0,51.0,51.0,637.0,293.0,517.0,1106.0,30.0,1599.0,30.0,1775.0,293.0,965.0,101.0,293.0,30.0,637.0,1557.0,749.0,1775.0,1106.0,1106.0,51.0,1599.0,1775.0,1180.0,1757.0,517.0,1180.0,1639.0,30.0,965.0,1757.0,409.0,1557.0,1557.0,293.0,749.0,1557.0,749.0,637.0,409.0,1180.0,965.0,409.0,1639.0,517.0,1180.0,409.0,1639.0,30.0,637.0,1180.0,1775.0,517.0,1106.0,1557.0,1106.0,517.0,1775.0,101.0,409.0,965.0,965.0,30.0,965.0,749.0,1775.0,101.0,101.0,30.0,1599.0,30.0,1106.0,293.0,749.0,,,,,,,,,,,,,,,
735,1956,710,109,777,1329,1771,977,1771,1771,1771,1329,481,1705,977,481,344,1951,61,710,1329,1956,977,1705,344,1956,710,1771,349,481,1923,777,1294,1951,1087,315,1956,315,977,315,481,349,315,1192,1771,1923,349,1956,109,1087,777,344,1705,349,1329,1923,1705,1771,481,817,1294,344,344,249,349,777,1951,109,249,1192,1087,1294,710,349,481,481,1923,249,481,109,315,315,977,777,1956,817,1956,1705,817,1294,710,315,1951,1192,315,1294,61,1771,109,315,61,249.0,710.0,1705.0,61.0,1771.0,1951.0,249.0,1771.0,315.0,977.0,1956.0,710.0,481.0,315.0,109.0,1951.0,1294.0,249.0,1705.0,249.0,315.0,249.0,977.0,481.0,249.0,109.0,344.0,1923.0,1329.0,1087.0,1192.0,1192.0,481.0,1294.0,1771.0,1705.0,977.0,817.0,481.0,1294.0,1956.0,315.0,344.0,1923.0,1087.0,817.0,349.0,1192.0,1923.0,977.0,1923.0,1087.0,481.0,710.0,481.0,777.0,109.0,710.0,977.0,349.0,710.0,977.0,777.0,481.0,1951.0,1951.0,1951.0,1192.0,249.0,1294.0,109.0,249.0,817.0,349.0,1923.0,817.0,1087.0,1192.0,481.0,1087.0,1192.0,315.0,710.0,1923.0,1294.0,977.0,1294.0,710.0,1771.0,109.0,344.0,777.0,1771.0,1705.0,315.0,1956.0,109.0,,
736,1193,1990,1738,641,465,1111,1399,1731,372,791,1399,791,1399,225,225,514,372,1659,1678,1399,1399,1193,148,577,465,465,1111,577,1678,514,791,372,1738,514,465,577,372,1193,148,1399,514,1731,1738,1399,641,1193,1678,1193,1990,148,577,1738,514,1193,577,1738,148,514,1111,1619,1619,1399,1193,1193,1619,465,641,372,1659,1738,1738,1619,225,148,1399,577,1731,148,1659,514,225,1399,148,1738,465,1193,372,641,1990,809,514,1659,641,1659,641,1731,1111,1731,641,641,1731.0,791.0,1193.0,372.0,1619.0,1990.0,465.0,577.0,641.0,514.0,577.0,1111.0,809.0,1193.0,1990.0,1659.0,225.0,577.0,148.0,372.0,372.0,372.0,1193.0,1659.0,225.0,1193.0,1738.0,148.0,1111.0,372.0,465.0,809.0,1399.0,465.0,514.0,514.0,1990.0,1193.0,1193.0,465.0,791.0,465.0,372.0,1738.0,641.0,1193.0,641.0,1738.0,225.0,791.0,1193.0,148.0,514.0,514.0,148.0,514.0,225.0,225.0,641.0,1731.0,1659.0,514.0,148.0,1731.0,1731.0,1399.0,1738.0,465.0,372.0,148.0,641.0,577.0,225.0,225.0,1659.0,1399.0,1111.0,1990.0,514.0,577.0,1990.0,1619.0,1731.0,148.0,1619.0,225.0,1738.0,1738.0,,,,,,,,,,,
