title,release,artist_name,duration,artist_familiarity,artist_hotttnesss,year,listeners,playcount,tags
Consume (LP Version),Scratch The Surface,Sick Of It All,223.7122,0.69062625612,0.420801849507,1994,709,1336,"hardcore, nyhc, hardcore punk, xunk, sick of it all Consume"
Be Like That,The Better Life - Deluxe Edition,3 Doors Down,278.64771,0.840432466617,0.642982219877,1999,439417,2113771,"rock, alternative rock, 3 Doors Down, alternative, Be Like That"
O Raaje,Me Shivajiraje Bhosale Boltoy,Sukhwinder Singh,342.43873,0.52847647184,0.372621501678,0,33,110,
Thanks A Lot,Timeless,Martina McBride,155.97669,0.61487093392,0.628246419191,2005,2234,7268,"country, favorite songs, classic country, linedance, Martina McBride"
Un nuovo giorno,L'odio del mondo rese l'uomo schiavo dell'amore,Cali,158.95465,0.616884544037,0.343844499414,0,51,118,
Festival Resurrection (Outro),Resurrection,Festival,281.57342,0.389179333327,0.0,0,5,5,
Things Could Turn Around,Ragin'_ Full-On,fIREHOSE,190.51057,0.651039380171,0.43497603179,0,7212,20418,"alternative, similar to: mission of burma, indie, alternative rock, Mellow"
Hear Me Talkin' To You,Washboard Kings,Ma Rainey & Her Tub Jug Washboard Band,181.86404,0.507110848511,0.38556752316,0,3,3,
Esta Muy Claro,Cronicas De Un Laberinto,Jaguares,308.4273,0.668204960627,0.494381209086,0,1751,4484,
Alligator Come Across (Live),Pure Cotton,Jets,260.38812,0.485307817488,0.494037664999,0,1,1,
Don't Get Around Much Anymore,Unforgettable: With Love,Natalie Cole,154.61832,0.690447549773,0.507781667405,1991,8390,26962,"vocal, easy listening, Smooth Jazz, jazz vocal, vocal jazz"
Be,In This Skin,Jessica Simpson,250.04363,0.776885721907,0.58608620676,2003,19604,60924,"pop, female vocalists, Jessica Simpson, chill, Love"
Those Less Fortunate Than I,Have You Forgotten?,Darryl Worley,239.56853,0.757389969929,0.516764030267,2000,3118,6661,"country, folk, modern country, 2000, new traditionalist"
Please Love Me,Take A Swing With Me,B.B.King,167.49669,0.708735400038,0.542289933434,1956,123788,297116,"blues, blues rock, guitar, Classic Blues, rock"
The Hunter,LIVE IN GLASGOW,Paul Rogers,265.01179,0.525247560295,0.364556676267,1993,770,1736,blues rock
Take it slow,The new rose years,The Real Kids,182.12526,0.484893131196,0.344871922171,0,98,276,
Mi Raza,Chica Vaivén,Peret,286.17098,0.548738642273,0.339611731912,0,150,158,
Voice of Angels Drone for Spiritual Well Being,Drones & Tones,Ambient Music Therapy,167.3922,0.335311341531,0.357099609354,0,747,1325,concentrate
Driving Wheel,Back In The Game,Syl Johnson,238.86322,0.58858077185,0.388438522495,0,803,1287,blues
Chamamé crudo,Tarefero de mis pagos,Chango Spasiuk,351.29424,0.468250911498,0.410841587241,0,117,312,chamame
The Paper Remix,Inner-Cept,Tunsi,237.7922,0.473803925012,0.316721953486,0,0,0,
See You Later Alligator,Zack's Bon Ton,Zachary Richard,193.82812,0.481445092269,0.322879795013,0,69,155,
Love Makin' Mama (Take 2),Blind Willie McTell -Statesboro Blues - The Early Years 1927-1935,Blind Willie McTell,173.08689,0.59142365907,0.385344913733,0,287,487,
Glory Bound (LP Version),The American,Martin Sexton,267.36281,0.641197514984,0.44865347113,1998,21,40,
Simple Plan,Running With Scissors,Dominic,230.71302,0.61459560276,0.409305392317,0,485,2707,
Feeling Blue,Soul of a Man,Eric Burdon,288.70485,0.601069052215,0.359185992752,2006,4108,9774,"blues rock, soul, rnb, 2006, jazz"
Johnny_ I Hardly Knew Ya,Live on Lansdowne_ Boston MA,Dropkick Murphys,292.25751,0.793094370082,0.568491815445,0,4,138,
Platoon - Theme,In Session: A Film Music Celebration,Georges Delerue,417.12281,0.567800601258,0.373527170154,0,550,1495,
Zeit für Streit,Musik für taube Ohren,ÄI-TIEM,288.20853,0.0653273281395,0.0,2003,67,206,
Don't Break My Heart,The Gold Collection,Suzi Quatro,175.35955,0.398678644826,0.236566812771,0,2970,8319,"classic rock, rock, female vocalists, Brems Tagg radio"
Atom x,A new millenium of dub,Dub Wiser,468.06159,0.523644406051,0.396357754163,0,340,855,"electronic, french, dub, electro, electro dub"
Don't Stop Dan,Flame In My Heart,Checkers,171.31057,0.454122840462,0.330300583827,0,30,101,
Finale: When Love Is Found/It Feels Like Christmas,The Muppets Christmas Carol,Tiny Tim/Cast/Ghost Of Christmas Present/Scrooge,240.22159,0.593496043831,0.40489733548,0,73,232,
All Because Of You - Original,Leroy Hutson Selected Hits Vol. 1,Leroy Hutson,276.87138,0.530355667875,0.397179042592,0,36,73,
What You Waiting For?,What You Waiting For?,Gwen Stefani,225.41016,0.837872047083,0.532803541797,2004,657808,4451323,"pop, dance, female vocalists, gwen stefani, rock"
Cent Mille Guitares,Les Années Chansons,Line Renaud,159.76444,0.470212295689,0.320086926752,1994,40,50,
Forever Tonite,Thirst,Thirst,290.69016,0.569425578832,0.303188979835,0,4,4,
Autumn,A Kiss And A Cuddle,The Cat's Miaow,46.00118,0.496593064607,0.351449540734,1996,3281,11361,"autumn, heavy weather"
A Martyr For My Love For You,Icky Thump,The White Stripes,259.5522,0.878811343493,0.653897217428,2007,269354,1235029,"rock, alternative rock, alternative, Garage Rock, indie rock"
No Storm,Shake The Devil Off,Dorothy Norwood,512.91383,0.41828251398,0.320345628833,0,24,228,
Little Brigid Flynn,Come Fill Up Your Glasses,The Irish Rovers,182.04689,0.589314501735,0.398883010857,0,975,1887,"celtic, lollypopmade"
8th Wonder,The Greatest Hits,The Sugarhill Gang,451.02975,0.61869214158,0.422721370117,1981,31747,84521,"80s Old School, Hip-Hop, hip hop, party, dj delberts dorky dance drops"
Never Gonna Give You Up,Big Tunes - Back 2 The 80s,Rick Astley,211.69587,0.754917645451,0.507464243115,1987,1058384,6064977,"80s, pop, Brutal Death Metal, rickroll, RICKROLLED"
I'ma Bang,The Great Depression,DMX,306.05016,0.822316235979,0.50881319501,2001,6699,21250,"rap, hardcore rap, Hip-Hop, 2000s, ima bang dmx"
YOUR LOVE,Strictly The Best 28,Freddie McGregor,229.95546,0.596895543228,0.365951047654,0,525,777,freddie mcgregor
Explode (Epic Extended Mix),Explode,Jordan & Baker,424.9073,0.471391496297,0.258890820424,2002,327,1224,
Get-U-Now,Bl_ck B_st_rds,KMD,147.22567,0.587827035652,0.379980017386,2001,42471,124324,"Hip-Hop, hip hop, mf doom, kmd, rap"
Mönchengladbach Love,Ich bin jung und brauche das Geld,Eko Fresh feat. Summer Cem & DJ Ses,244.63628,0.689494764993,0.355905629781,2003,96,165,
Bad Seed,Punk-O-Rama 3,Wayne Kramer,248.52853,0.701441758982,0.504307725982,0,6043,15953,"hard rock, memories, 90s, yeaahhhhhhhh, depressing memories"
Harmonic Necklace,Preludes_ Airs And Yodels (A Penguin Cafe Primer),Penguin Café Orchestra,72.77669,0.635087811262,0.40650824852,1981,19033,55582,"jazz, instrumental, new age, ambient, world"
When the Broken Hearted Love Again,When The Broken Hearted Love Again,Danielle Bollinger,555.54567,0.505269395522,0.0,2006,600,1710,"boobs, vagina and breasts, pop, dance-pop, boner inducing"
Father Time (Album Version),Warped,D'Molls,259.16036,0.372675583127,0.252084426418,0,2,4,
Juno,RAM 15x15 Vol 2,Sub Focus,292.98893,0.737893871659,0.51559756773,2005,13568,34185,"Drum and bass, neurofunk, Drum n Bass, electronic, dnb"
Final Flash,Arrival,Hatiras,177.13587,0.569524160074,0.381467814824,2002,58,139,
Bohemios: No quiero que sepa que aquí vengo yo (Gypsies: I don't want him to know that I am here),Zarzuela Arias & Duets,Montserrat Caballé;Eugenio  Marco,254.1971,0.522197175241,0.391370587218,0,18,31,opira
What's Wrong,Little Brother,Dead To Me,105.42975,0.710531387969,0.433728781426,2008,7582,47233,"punk, punk rock, investigate, KATIE"
Beneath an Evening Sky,Our Favorite Things,Aisha Duo,288.60036,0.63807337636,0.417967347263,2005,5242,21956,"Vibraphone, jazz, experimental, slgdmjazz, electric marimba"
Sex Dance,Imitations Of Life,H-Town,289.30567,0.614275842953,0.398633286132,0,638,1087,"soul, sexy, 90s, Sex Dance"
South,Bob Wills Sings And Plays,Bob Wills,107.93751,0.498834975258,0.379960766975,1991,208,356,
Searching,Rise Up,Mighty Diamonds,215.562,0.536336186173,0.414609584707,0,44,72,
Jimmie's Travellin' Blues,You Are My Sunshine,Jimmie Davis,178.442,0.407904961115,0.298600679929,0,13,14,
Tulsa Girl,Rarities Volume 7,Dwight Twilley,145.34485,0.531415653369,0.318911184164,0,19,45,
My Fault (LP Version),Ooh La La,Faces,187.42812,0.625762202039,0.449493482722,1973,18,29,rock
Soki Olingi Ngai,The Very Best of Congolese Rumba : The Kinshasa-Abidjan Sessions (le meilleur de la rumba congolais,Wendo Kolosoy,305.94567,0.379484458462,0.297185686643,0,426,1019,"congo, Congolese Music Rocks, RDCongo"
Memory In The Snow,Places In Time,Michael Gettel,221.90975,0.510660236281,0.333770845165,1992,3046,8038,"singer-songwriter, new age, jazz fusion, favorite albums, 90's"
Gone,Late Registration,Kanye West / Consequence / Cam'Ron,333.34812,0.877213745925,1.08250255673,2005,11,56,
Nomads Alive,Flight Of The Phoenix,Marco Beltrami,201.61261,0.594832623751,0.378649978962,2004,7,12,
Likua,Puro Cabas,Cabas,254.40608,0.606267926942,0.397414663377,0,774,1594,latin
Il Tempo Non Torna Più,Fiorella Mannoia A Tribute,Kati,260.91057,0.381901750603,0.251291790945,0,14,17,
The Only Road (Album Version),The Gangs All Here,Dropkick Murphys,131.81342,0.793094370082,0.568491815445,0,101,206,"punk, fast"
The Special Two (Australian Version),The Sound Of White - Australian Version,Missy Higgins,267.65016,0.770872649738,0.496351408605,0,1011,1389,"Love, depressing, Go, femme, The Special Two"
Asha,Peaceful Heart,Asha Puthli,351.65995,0.486056616648,0.289597306275,0,639,1395,"Om Bho Asha Puthli, funk, bollywood, india, electronic"
Colin Tries Standing,The Secret Garden,Zbigniew Preisner,50.99057,0.639158707883,0.497544085149,1993,5916,21713,"under a minute, 7 of 10 stars, The Breath of the Universe, under one minute, pure aural bliss"
O Brother,Wall Of People,Monty Are I,279.24853,0.702077834134,0.330820071111,2006,5837,32988,"indie, rock, alternative, hardcore, emo"
The Dropsonde,The Four Trees,Caspian,125.07383,0.68012382912,0.39871394817,2007,72852,286143,"post-rock, instrumental, ambient, experimental, indie"
Popcorn,Popcorn,Richi M.,350.22322,0.435448191435,0.291685839904,2000,1706,6657,"cartoon, food, Popcorn, crazy frog, hampton the hampster"
Posters,Slap Me Five,Five Fingers of Funk,259.3171,0.383073611764,0.0,1995,301,707,
Ninety Miles An Hour,Certified Hits,John Berry,185.7824,0.566013953545,0.463771722463,0,283,895,
Start!,Snap,The Jam,135.83628,0.778142723055,0.547746274612,1980,154911,601956,"mod, 80s, new wave, british, rock"
Sanddollars,Sanddollars EP,Why?,190.14485,0.822034962199,0.477019789514,0,55730,431829,"rock, favorite songs, indie, anticon, Why"
Clavo Y Martillo,Peret Y Su Rumba,Peret,124.39465,0.548738642273,0.339611731912,0,436,818,
Freiwild,Hahnenkampf Live,K.I.Z.,234.68363,0.739834488992,0.496783014755,2005,18826,222168,"Deutschrap, hip hop, german hiphop, deutsch, german"
Loveless,The Singles,Tullycraft,206.13179,0.596593623491,0.370036794424,1999,1926,4871,"stuff I like, Tullycraft, dancing orange monkeys with tamborines"
O.R.P.,Imperialism,Vulgar Pigeons,125.98812,0.437843071255,0.328144984533,2004,330,771,"grindcore, hardcore"
Find Another Way,Animals or Human,Captain Hollywood Project,235.62404,0.52482139287,0.362162159002,1995,3448,13390,"eurodance, 90s, pop, dance, techno"
Simple Livin' (Album Version),The Papercut Chronicles,Gym Class Heroes,186.46159,0.906619151711,0.563403565869,2005,23,118,
Los Pintores,Con Sello De Calidad,La Charanga Rubalcaba,217.99138,0.267788614892,0.216974960655,0,238,403,"cuban music, musica cubana, Baila Negra"
Tule lähemmäs Beibi,Tuulten viemää 1994 Juhlapainos,Kaija Koo,240.45669,0.50087616005,0.37922806909,1993,7232,45666,"seen live, rock, 90s, finnish, 1993"
Den Thelo Tipota,Dipla Se Sena,Natassa Theodoridou,233.37751,0.344165049415,0.303189556632,0,114,282,
Thank You,No Quarter,Jimmy Page / Robert Plant,348.08118,0.731822218651,0.424940330803,0,25475,79269,"classic rock, rock, rock ballad, hard rock, Led Zeppelin"
Quiero,Segundo,Juana Molina,159.65995,0.703664889917,0.448223589227,2003,11674,40571,"electronica, female, female vocalists, acoustic, world"
Broken Boy Soldier (KCRW Version),Broken Boy Soldier,The Raconteurs,230.5824,0.839021531225,0.562834751355,2006,6215,14000,
Doesn't Matter Where You Are (Intocable),Lección De Vuelo_  Versión 3,Aleks Syntek,220.3424,0.659251520674,0.399431544311,0,66,370,
You Put a Spell on Me,Keepin' It Unreal,Dave Graney & Clare Moore,248.11057,0.238300722062,0.0,0,8,17,cookie
My Baby Don't Wear No Shoes,Zydeco Soul,Roy Carrier,220.1073,0.259374908464,0.0,0,56,104,title is a full sentence
Servin' Tha Fiends,BTNHRESURRECTION,Bone Thugs-N-Harmony,232.202,0.815923420344,0.555138321923,2000,6118,19049,"Hip-Hop, Gangsta Rap"
Busted,Still Unforgettable,Natalie Cole,236.19873,0.690447549773,0.507781667405,2008,251,850,
Sietämätön mies,Musiikkia TV 2:n Laulava sydän - ohjelmasta,Juice Leskinen,215.03955,0.553468200261,0.429149837003,0,1130,3908,"90s, 1992, suomirock"
Pure Hatred,Dissimulate,The Berzerker,84.1922,0.668370611552,0.457553909836,2002,14827,77825,"grindcore, death metal, industrial metal, industrial, Industrial Death Metal"
Pushbike Song,In The Summertime - Greatest Hits,Mungo Jerry,155.24526,0.623696863116,0.400211297918,2001,2085,4975,"70s, oldies, male vocalists, perpapigonzalo"
To Be In Love,Set For Life,The Villas,179.48689,0.258503194574,0.0,0,23,28,
If You Don't Pray For Me,Collector's Edition,5 Blind Boys Of Alabama,173.71383,0.626208342564,0.424271114446,1996,227,348,
Suffer,Endless Pain,Hoods,63.58159,0.797024817349,0.416610107223,0,774,1825,hardcore
A Movie Of A Placid Lake On A Moonless Night In September - Reprise,The Opening Of Doors,Will Ackerman,194.19383,0.56433383862,0.387081084454,1992,307,544,
Rock'n'Roll Heaven,A Band's Gotta Do What A Band's Gotta Do,The Refreshments,168.4371,0.565452291658,0.35241012681,0,102,243,
Dirty South,R.andom A.cess M.oney,Ram Squad,249.36444,0.380724848148,0.322733177777,0,40,64,
Rescue Me,Brothers In Blues & Sisters In Soul,Fontella Bass,165.72036,0.558916244027,0.392579877755,1965,221916,828144,"soul, motown, 60s, oldies, female vocalists"
Soc Mediterrani,Puerto escondido,Seguridad Social,378.04363,0.562386300424,0.390361004758,2005,485,740,"Cantautores, idioma valencia"
...And He Loves It,Foreign Objects,The Kitchen,135.8624,0.47525933226,0.0,0,25,94,
Prof. Henry Stills,Warning Bell,Her Majesty's Finest,149.34159,0.316384711337,0.0,0,20,47,
Izgaryam,Lili Ivanova - Bez Pravila_ Gold Collection,Lili Ivanova,268.53832,0.352913734411,0.275197861754,0,11,39,
Ready For Love,We Are One,Kelly Sweet,256.93995,0.606146076191,0.421128566438,2007,4028,24527,"pop, beautiful, kelly sweet, ambient, female vocalists"
I'm A Lazy Sod (Live),Live & Filthy,Sex Pistols,126.06649,0.731184230413,0.549204383877,1998,836,1869,
Bean Fields (Live) (2001 Digital Remaster),A History,Penguin Café Orchestra,277.21098,0.635087811262,0.40650824852,0,386,756,"burlesque, iahs folk"
Don't Worry About It (Edited),Fly Or Die,N.E.R.D.,221.54404,0.766958300021,0.411295232392,2004,79993,266154,"Hip-Hop, neptunes, hip hop, alternative, rap"
Love Lights,Fire and Ice II - The 'Lost' Tapes,The Sonics,171.15383,0.653340692663,0.449608088309,1967,5677,12549,"garage, 60s, favorites, Something Beautiful, tantotempotaste"
Heaven's Hung In Black (Reprise),Dominator,W.A.S.P.,193.74975,0.727497337342,0.537267237341,2007,12658,58518,"heavy metal, metal, 80s, general metal, hard rock"
Roger Milla,Larger Than Life,Pepe Kalle,369.52771,0.337576041247,0.0,2005,3423,9226,"african, congo, Uplifting, wow, soukous"
Gentle; the Night (from And the Stars Go With You),Century Seasons,Jonn Serrie,435.69587,0.531010825942,0.371836767123,0,128,570,
Sky Inferno,Funeral Dirge for the Rotting Sun,Goatwhore,221.20444,0.773271847746,0.429689629234,2003,4490,13638,"black metal, death metal, Favorite, i fucking love this song, riffs"
The Story Of My Life,The Singles Collection,Bobby Vee,143.35955,0.623130436879,0.395247623181,0,304,423,"oldies, 50s, Jul"
Eastern Magic,The Worlds Greatest Arabica - the only Arabic album youll ever need,Jah Debda,277.10649,0.311003775473,0.20136240847,0,397,1070,"ambarabic chill, metro downtempo"
An Old Fashioned Christmas,Christmas Collection,Carpenters,134.60853,0.641963523486,0.53720953902,1992,11072,30606,"christmas, pop, 70s, xmas, close harmony"
Love Unlimited (Remix) (Explicit),A-sides_ B-sides and Rarities,Fun Lovin' Criminals,228.72771,0.683206040048,0.484876718954,0,42,48,
Belleza Pasajera,The Platinum Collection,Tam Tam Go!,190.04036,0.515044056409,0.316692161547,1993,287,871,
En Souplesse,Poema,Yvette Horner,162.19383,0.411875463168,0.295889811833,0,27,59,
For Abai and Togshan,Listen to the Rain,Stephan Micus,1204.29669,0.561370907228,0.365533756198,0,1709,4518,"kimpek potential, jazz, ambient, world, ECM"
Towin' The Line,Flyin' The Flannel,fIREHOSE,167.3922,0.552704814467,0.387008321794,1991,4314,10608,"rock, blue light rain"
Keiki Slack Key (Instrumental),Wa`ahila,Ray Kane,200.82893,0.419945022016,0.279842316164,0,251,426,"hawaii, slack-key guitar"
Precious Lord,Blind Boy Fuller Vol. 6 1940,Blind Boy Fuller,167.99302,0.541231189007,0.360170271249,1995,2528,4709,"blues, obskyr blues, country blues guitar greats"
Walking The Back Streets And Crying,Grits Ain't Groceries,Little Milton,438.88281,0.579424108456,0.386441097104,2007,2227,5803,"soul, 1972, stax"
Let Thy Ale Swing,In The Sign of the Raven,Mithotyn,58.30485,0.54818519571,0.361105937537,1998,4722,17233,"metal, folk, gorg, ale and mead, Odin's halls"
The Muddy Morning Hymn,Foretaste,Shaman,456.82893,0.617787589102,0.416644114038,0,1041,1657,"trance, electronic, chill, electro, minimal"
La Segunda De Rosales (Album Version),Los Primeros Exitos Alacraneros,Alacranes Musical,191.9473,0.744891287171,0.449869233142,0,3,3,
It's Hard,The Best Of Clifton Chenier,Clifton Chenier,204.32934,0.504223776881,0.377432971579,0,971,2077,
Drømmen Om Deg,Gyldne Øyeblikk,Mons Leidvin Takle,121.75628,0.221726078186,0.282402199352,0,10,17,
Mi Morena (Revised Live Version),Live At The Greek,Josh Groban,286.27546,0.765357013064,0.755149913058,2004,627,904,"pop, favorites, live, Favorite, classical voice"
Tell Me Baby,Nothing But the Blues,Brownie McGhee,176.37832,0.496227730014,0.360145056506,0,125,232,BLUEZZZ
Fefita,The 70th anniversary album,Orquesta Aragon,253.04771,0.508731241151,0.332930951194,0,42,82,
Fade Away,A Handful Of Songs,Cama,221.17832,0.406187449275,0.273453727253,2009,91,260,recommendations
Xoanina,Alma De Buxo,Susana Seivane,180.13995,0.352212816587,0.297949266219,0,47,95,
She Can't Burn Me Now,The Company We Keep,The Del McCoury Band,234.16118,0.608703568338,0.362218956815,0,1731,3357,"bluegrass, country, banjo"
